"","Case","Scen_8_1_a","Scen_15_1_a","Scen_38_1_a","Scen_56_1_a","Scen_79_1_a","Scen_8_3_a","Scen_15_3_a","Scen_38_3_a","Scen_56_3_a","Scen_79_3_a","Scen_8_5_a","Scen_15_5_a","Scen_38_5_a","Scen_56_5_a","Scen_79_5_a","Cases_continuous"
"236","23",0.2,0.352,0.665,0.795,0.892,0.001,0.012,0.11,0.218,0.389,0,0,0.005,0.02,0.091,23
"237","23",0.208,0.329,0.642,0.789,0.915,0.001,0.01,0.086,0.235,0.371,0,0,0.005,0.023,0.081,23
"238","23",0.218,0.35,0.668,0.827,0.907,0,0.012,0.101,0.204,0.395,0,0,0.007,0.021,0.071,23
"239","23",0.199,0.336,0.699,0.799,0.907,0.001,0.006,0.084,0.225,0.408,0,0,0.005,0.022,0.07,23
"240","23",0.218,0.354,0.65,0.834,0.908,0.004,0.01,0.078,0.221,0.391,0,0,0.005,0.019,0.066,23
"241","24",0.219,0.361,0.703,0.82,0.925,0.001,0.01,0.113,0.233,0.436,0,0,0.005,0.02,0.085,24
"242","24",0.208,0.367,0.711,0.844,0.918,0.002,0.01,0.115,0.217,0.428,0,0,0.007,0.024,0.076,24
"243","24",0.22,0.367,0.66,0.829,0.921,0,0.007,0.108,0.244,0.428,0,0,0.004,0.02,0.08,24
"244","24",0.204,0.367,0.69,0.813,0.904,0.002,0.011,0.099,0.238,0.408,0,0,0.003,0.015,0.07,24
"245","24",0.211,0.372,0.685,0.814,0.928,0.001,0.01,0.09,0.226,0.427,0,0,0.006,0.027,0.08,24
"246","24",0.206,0.362,0.691,0.808,0.904,0.002,0.006,0.103,0.222,0.427,0,0,0.005,0.02,0.08,24
"247","24",0.206,0.359,0.685,0.833,0.923,0,0.004,0.108,0.243,0.431,0,0,0.005,0.024,0.073,24
"248","24",0.226,0.387,0.689,0.836,0.909,0.003,0.006,0.11,0.223,0.422,0,0,0.003,0.021,0.081,24
"249","24",0.21,0.351,0.69,0.835,0.902,0.002,0.01,0.1,0.244,0.427,0,0,0.006,0.021,0.085,24
"250","24",0.214,0.363,0.699,0.831,0.912,0.002,0.007,0.096,0.271,0.445,0,0,0.005,0.023,0.07,24
"251","25",0.205,0.375,0.689,0.844,0.927,0,0.011,0.101,0.254,0.455,0,0,0.005,0.028,0.105,25
"252","25",0.233,0.365,0.692,0.831,0.917,0.002,0.008,0.121,0.245,0.451,0,0,0.008,0.02,0.082,25
"253","25",0.22,0.347,0.712,0.851,0.913,0.001,0.012,0.115,0.252,0.465,0,0,0.003,0.024,0.079,25
"254","25",0.236,0.41,0.699,0.825,0.908,0.002,0.007,0.097,0.259,0.443,0,0,0.004,0.02,0.09,25
"255","25",0.213,0.372,0.701,0.851,0.928,0.001,0.008,0.109,0.254,0.462,0,0.001,0.006,0.025,0.11,25
"256","25",0.202,0.391,0.694,0.835,0.917,0.002,0.007,0.126,0.255,0.454,0,0,0.009,0.03,0.093,25
"257","25",0.216,0.378,0.686,0.834,0.916,0.001,0.01,0.108,0.236,0.454,0,0,0.003,0.019,0.098,25
"258","25",0.222,0.384,0.706,0.836,0.918,0.004,0.012,0.119,0.242,0.438,0,0,0.005,0.035,0.093,25
"259","25",0.204,0.383,0.703,0.836,0.921,0.005,0.01,0.107,0.255,0.462,0,0,0.005,0.024,0.085,25
"260","25",0.223,0.377,0.7,0.829,0.923,0.004,0.015,0.121,0.269,0.445,0,0.001,0.005,0.031,0.075,25
"261","26",0.234,0.382,0.702,0.849,0.933,0.005,0.011,0.123,0.267,0.491,0,0,0.005,0.03,0.106,26
"262","26",0.219,0.375,0.714,0.849,0.948,0.001,0.014,0.118,0.272,0.495,0,0.001,0.002,0.033,0.108,26
"263","26",0.214,0.418,0.723,0.848,0.94,0,0.013,0.117,0.29,0.475,0,0,0.006,0.031,0.107,26
"264","26",0.198,0.419,0.71,0.861,0.916,0.004,0.019,0.119,0.273,0.475,0,0,0.007,0.03,0.108,26
"265","26",0.222,0.385,0.721,0.852,0.937,0,0.018,0.13,0.298,0.487,0,0,0.005,0.033,0.099,26
"266","26",0.213,0.408,0.724,0.861,0.947,0.001,0.012,0.115,0.282,0.486,0,0,0.006,0.023,0.104,26
"267","26",0.219,0.393,0.687,0.847,0.93,0.002,0.01,0.108,0.28,0.475,0,0,0.002,0.019,0.114,26
"268","26",0.231,0.389,0.713,0.838,0.945,0.003,0.014,0.119,0.296,0.467,0,0.001,0.006,0.038,0.116,26
"269","26",0.229,0.373,0.707,0.848,0.936,0.002,0.015,0.13,0.271,0.487,0,0,0.011,0.028,0.109,26
"270","26",0.206,0.397,0.732,0.842,0.922,0.002,0.008,0.115,0.284,0.495,0,0,0.012,0.046,0.099,26
"271","27",0.227,0.412,0.742,0.858,0.934,0,0.015,0.115,0.294,0.526,0,0,0.006,0.026,0.147,27
"272","27",0.249,0.421,0.746,0.853,0.937,0.002,0.016,0.12,0.298,0.504,0,0,0.004,0.031,0.141,27
"273","27",0.244,0.399,0.732,0.867,0.93,0,0.012,0.131,0.318,0.488,0,0.001,0.005,0.034,0.111,27
"274","27",0.24,0.4,0.746,0.854,0.947,0.002,0.023,0.142,0.263,0.506,0,0,0.007,0.039,0.124,27
"275","27",0.245,0.42,0.734,0.857,0.945,0.003,0.017,0.119,0.312,0.486,0,0,0.004,0.027,0.115,27
"276","27",0.229,0.415,0.754,0.867,0.929,0.002,0.016,0.135,0.316,0.535,0,0.001,0.009,0.046,0.123,27
"277","27",0.249,0.415,0.73,0.856,0.926,0,0.02,0.119,0.275,0.514,0,0,0.005,0.036,0.13,27
"278","27",0.237,0.405,0.74,0.858,0.932,0.005,0.016,0.124,0.287,0.481,0,0,0.005,0.037,0.132,27
"279","27",0.221,0.388,0.717,0.866,0.929,0.003,0.01,0.118,0.277,0.496,0,0.001,0.009,0.036,0.139,27
"280","27",0.26,0.405,0.722,0.855,0.945,0.001,0.014,0.136,0.302,0.498,0,0,0.01,0.033,0.126,27
"281","28",0.231,0.426,0.745,0.863,0.94,0.001,0.014,0.145,0.295,0.548,0,0,0.009,0.047,0.13,28
"282","28",0.268,0.414,0.748,0.877,0.951,0.004,0.013,0.147,0.347,0.532,0,0.001,0.009,0.04,0.145,28
"283","28",0.246,0.406,0.782,0.889,0.932,0.004,0.017,0.148,0.293,0.545,0,0,0.007,0.048,0.129,28
"284","28",0.256,0.407,0.761,0.869,0.95,0,0.014,0.139,0.308,0.541,0,0.001,0.004,0.047,0.138,28
"285","28",0.255,0.422,0.754,0.863,0.938,0.002,0.018,0.145,0.301,0.559,0,0,0.011,0.036,0.134,28
"286","28",0.228,0.408,0.764,0.845,0.943,0.002,0.015,0.147,0.314,0.529,0,0,0.007,0.036,0.13,28
"287","28",0.263,0.426,0.751,0.883,0.944,0.004,0.016,0.145,0.323,0.556,0,0,0.007,0.039,0.135,28
"288","28",0.254,0.387,0.769,0.86,0.955,0.002,0.014,0.125,0.311,0.529,0,0,0.008,0.045,0.138,28
"289","28",0.248,0.397,0.754,0.9,0.95,0.001,0.012,0.139,0.305,0.517,0,0,0.01,0.032,0.148,28
"290","28",0.249,0.406,0.753,0.879,0.949,0.002,0.021,0.136,0.28,0.545,0,0,0.005,0.032,0.141,28
"291","29",0.245,0.429,0.746,0.87,0.948,0.004,0.02,0.14,0.33,0.554,0,0,0.016,0.049,0.165,29
"292","29",0.229,0.42,0.775,0.872,0.95,0.004,0.015,0.148,0.333,0.555,0,0,0.009,0.048,0.144,29
"293","29",0.252,0.435,0.781,0.881,0.949,0.003,0.017,0.163,0.317,0.547,0,0,0.017,0.056,0.158,29
"294","29",0.228,0.415,0.775,0.878,0.941,0.003,0.025,0.163,0.321,0.559,0,0,0.012,0.058,0.148,29
"295","29",0.256,0.425,0.749,0.884,0.949,0.004,0.018,0.147,0.328,0.541,0,0,0.013,0.051,0.144,29
"296","29",0.252,0.393,0.749,0.867,0.954,0.003,0.014,0.145,0.315,0.57,0,0,0.011,0.044,0.161,29
"297","29",0.257,0.419,0.748,0.878,0.956,0.002,0.019,0.161,0.32,0.558,0,0,0.009,0.047,0.162,29
"298","29",0.269,0.415,0.764,0.88,0.947,0.001,0.017,0.146,0.326,0.557,0,0,0.01,0.043,0.147,29
"299","29",0.255,0.428,0.779,0.889,0.956,0.002,0.027,0.158,0.318,0.558,0,0,0.014,0.057,0.147,29
"300","29",0.262,0.404,0.77,0.879,0.955,0.003,0.016,0.161,0.333,0.566,0,0.001,0.015,0.038,0.149,29
"301","30",0.241,0.425,0.737,0.885,0.954,0.004,0.022,0.168,0.344,0.572,0,0.001,0.015,0.068,0.185,30
"302","30",0.255,0.446,0.756,0.884,0.944,0.004,0.027,0.189,0.345,0.593,0,0,0.011,0.053,0.186,30
"303","30",0.276,0.449,0.754,0.88,0.96,0.001,0.027,0.167,0.334,0.601,0,0,0.01,0.044,0.176,30
"304","30",0.284,0.439,0.737,0.883,0.96,0.003,0.009,0.175,0.35,0.623,0,0.001,0.012,0.053,0.189,30
"305","30",0.298,0.437,0.782,0.891,0.95,0.003,0.026,0.203,0.357,0.581,0,0.001,0.012,0.037,0.181,30
"306","30",0.27,0.42,0.771,0.907,0.969,0.005,0.022,0.149,0.367,0.605,0,0,0.013,0.045,0.166,30
"307","30",0.262,0.441,0.743,0.898,0.953,0.002,0.024,0.169,0.351,0.571,0,0,0.011,0.053,0.167,30
"308","30",0.277,0.439,0.757,0.9,0.964,0.004,0.03,0.17,0.366,0.555,0,0,0.009,0.053,0.182,30
"309","30",0.251,0.455,0.759,0.875,0.952,0.003,0.022,0.158,0.365,0.575,0,0,0.017,0.046,0.172,30
"310","30",0.283,0.425,0.781,0.885,0.955,0.008,0.018,0.181,0.349,0.564,0,0.001,0.013,0.059,0.178,30
"311","31",0.26,0.414,0.777,0.892,0.962,0.001,0.023,0.171,0.374,0.614,0,0,0.013,0.073,0.172,31
"312","31",0.246,0.458,0.778,0.891,0.962,0.003,0.016,0.189,0.382,0.605,0,0.001,0.016,0.066,0.197,31
"313","31",0.27,0.475,0.762,0.891,0.957,0.002,0.019,0.197,0.324,0.614,0,0,0.011,0.08,0.196,31
"314","31",0.274,0.447,0.763,0.895,0.949,0.006,0.024,0.183,0.371,0.597,0,0,0.015,0.058,0.211,31
"315","31",0.301,0.44,0.77,0.889,0.972,0.004,0.023,0.177,0.372,0.612,0,0,0.024,0.068,0.188,31
"316","31",0.284,0.408,0.769,0.889,0.956,0.003,0.025,0.168,0.398,0.601,0,0,0.017,0.055,0.17,31
"317","31",0.266,0.47,0.768,0.889,0.952,0.003,0.022,0.184,0.369,0.61,0,0.002,0.011,0.059,0.169,31
"318","31",0.272,0.461,0.78,0.896,0.962,0.001,0.016,0.189,0.389,0.591,0,0,0.015,0.053,0.195,31
"319","31",0.284,0.457,0.779,0.887,0.951,0.004,0.022,0.168,0.382,0.617,0,0,0.017,0.064,0.185,31
"320","31",0.24,0.432,0.746,0.895,0.964,0.004,0.012,0.174,0.369,0.599,0,0,0.01,0.051,0.195,31
"321","32",0.274,0.458,0.811,0.907,0.949,0.005,0.022,0.193,0.376,0.623,0,0.001,0.013,0.064,0.213,32
"322","32",0.261,0.449,0.779,0.905,0.952,0.004,0.03,0.2,0.381,0.602,0,0,0.018,0.068,0.206,32
"323","32",0.261,0.454,0.785,0.89,0.956,0.003,0.027,0.215,0.39,0.657,0,0,0.013,0.058,0.201,32
"324","32",0.281,0.464,0.795,0.896,0.966,0.004,0.022,0.203,0.371,0.629,0,0,0.016,0.069,0.207,32
"325","32",0.259,0.451,0.78,0.895,0.961,0.002,0.025,0.19,0.389,0.636,0,0.001,0.016,0.076,0.205,32
"326","32",0.285,0.42,0.793,0.907,0.967,0.008,0.021,0.171,0.396,0.633,0,0,0.018,0.071,0.227,32
"327","32",0.262,0.436,0.803,0.899,0.967,0.001,0.028,0.173,0.388,0.622,0,0,0.018,0.096,0.216,32
"328","32",0.275,0.482,0.79,0.903,0.965,0.007,0.022,0.214,0.373,0.63,0,0,0.011,0.072,0.209,32
"329","32",0.262,0.494,0.801,0.912,0.967,0.004,0.018,0.187,0.373,0.619,0,0,0.015,0.071,0.205,32
"330","32",0.282,0.448,0.802,0.897,0.967,0.005,0.021,0.182,0.39,0.606,0,0,0.014,0.068,0.202,32
"331","33",0.277,0.48,0.827,0.919,0.953,0.003,0.016,0.22,0.422,0.669,0,0,0.021,0.076,0.226,33
"332","33",0.253,0.48,0.78,0.907,0.962,0.005,0.019,0.208,0.4,0.627,0,0.001,0.026,0.07,0.206,33
"333","33",0.257,0.474,0.817,0.918,0.964,0.001,0.023,0.194,0.403,0.633,0,0,0.018,0.074,0.206,33
"334","33",0.293,0.459,0.824,0.913,0.964,0.005,0.028,0.192,0.407,0.675,0,0,0.021,0.086,0.232,33
"335","33",0.273,0.47,0.801,0.903,0.969,0.003,0.032,0.221,0.418,0.673,0,0,0.012,0.084,0.232,33
"336","33",0.277,0.444,0.783,0.908,0.975,0.005,0.027,0.212,0.41,0.626,0,0,0.019,0.089,0.218,33
"337","33",0.302,0.468,0.788,0.905,0.956,0.003,0.022,0.199,0.383,0.632,0.001,0,0.024,0.076,0.207,33
"338","33",0.253,0.494,0.806,0.91,0.973,0.003,0.027,0.212,0.42,0.66,0,0,0.016,0.084,0.23,33
"339","33",0.277,0.475,0.8,0.916,0.964,0.008,0.02,0.196,0.424,0.642,0,0,0.018,0.076,0.207,33
"340","33",0.261,0.464,0.812,0.922,0.966,0.003,0.022,0.192,0.401,0.63,0,0.001,0.012,0.073,0.198,33
"341","34",0.3,0.485,0.777,0.918,0.975,0.002,0.02,0.228,0.425,0.674,0,0,0.026,0.087,0.271,34
"342","34",0.298,0.465,0.8,0.916,0.969,0.004,0.032,0.202,0.419,0.671,0,0.001,0.03,0.084,0.237,34
"343","34",0.281,0.462,0.809,0.922,0.975,0.006,0.022,0.179,0.442,0.689,0,0.002,0.023,0.085,0.241,34
"344","34",0.276,0.476,0.788,0.914,0.978,0.004,0.029,0.203,0.429,0.66,0,0,0.02,0.089,0.229,34
"345","34",0.287,0.502,0.811,0.899,0.974,0.001,0.022,0.207,0.412,0.661,0,0,0.011,0.091,0.253,34
"346","34",0.29,0.45,0.808,0.916,0.962,0.003,0.018,0.225,0.42,0.672,0,0,0.018,0.088,0.24,34
"347","34",0.304,0.461,0.836,0.914,0.976,0.005,0.028,0.235,0.406,0.674,0,0,0.026,0.09,0.251,34
"348","34",0.29,0.467,0.792,0.919,0.97,0.001,0.028,0.243,0.438,0.685,0,0,0.021,0.087,0.224,34
"349","34",0.276,0.464,0.803,0.926,0.976,0.003,0.032,0.197,0.442,0.667,0,0,0.022,0.075,0.23,34
"350","34",0.275,0.475,0.815,0.916,0.975,0.005,0.024,0.21,0.453,0.668,0,0,0.02,0.073,0.257,34
"351","35",0.31,0.461,0.799,0.918,0.975,0.009,0.013,0.2,0.456,0.691,0,0.002,0.022,0.087,0.248,35
"352","35",0.29,0.486,0.833,0.915,0.969,0.006,0.022,0.216,0.438,0.696,0,0.001,0.027,0.102,0.259,35
"353","35",0.313,0.47,0.8,0.908,0.966,0.008,0.023,0.228,0.441,0.688,0,0,0.022,0.093,0.278,35
"354","35",0.287,0.496,0.806,0.929,0.97,0.002,0.025,0.221,0.469,0.688,0,0.002,0.024,0.085,0.26,35
"355","35",0.304,0.454,0.799,0.921,0.985,0.002,0.03,0.218,0.467,0.666,0,0.001,0.032,0.09,0.241,35
"356","35",0.303,0.482,0.818,0.929,0.977,0.002,0.019,0.224,0.428,0.695,0.001,0,0.028,0.093,0.247,35
"357","35",0.293,0.469,0.796,0.913,0.981,0.006,0.036,0.243,0.46,0.669,0,0,0.025,0.111,0.266,35
"358","35",0.288,0.469,0.819,0.915,0.97,0.008,0.026,0.239,0.468,0.682,0.001,0,0.018,0.095,0.279,35
"359","35",0.274,0.491,0.805,0.912,0.975,0.004,0.023,0.247,0.443,0.678,0,0,0.017,0.097,0.273,35
"360","35",0.321,0.485,0.8,0.906,0.975,0.007,0.022,0.231,0.447,0.702,0,0,0.03,0.104,0.284,35
"361","36",0.311,0.469,0.824,0.907,0.988,0.004,0.033,0.249,0.495,0.713,0,0,0.026,0.127,0.269,36
"362","36",0.336,0.504,0.83,0.939,0.982,0.007,0.021,0.25,0.479,0.703,0,0,0.027,0.118,0.295,36
"363","36",0.29,0.489,0.825,0.933,0.978,0.006,0.029,0.242,0.44,0.692,0,0,0.023,0.097,0.294,36
"364","36",0.317,0.481,0.814,0.909,0.972,0.009,0.031,0.208,0.461,0.703,0,0,0.035,0.112,0.291,36
"365","36",0.314,0.469,0.826,0.919,0.972,0.004,0.027,0.237,0.47,0.722,0,0,0.032,0.109,0.263,36
"366","36",0.297,0.491,0.823,0.931,0.982,0.008,0.023,0.24,0.473,0.712,0,0,0.028,0.112,0.279,36
"367","36",0.318,0.499,0.825,0.936,0.975,0.011,0.026,0.223,0.462,0.69,0,0.001,0.03,0.11,0.256,36
"368","36",0.284,0.493,0.83,0.945,0.973,0.007,0.03,0.265,0.463,0.695,0,0,0.02,0.119,0.317,36
"369","36",0.307,0.487,0.824,0.915,0.974,0.005,0.026,0.24,0.476,0.704,0,0.002,0.031,0.098,0.284,36
"370","36",0.319,0.499,0.824,0.939,0.968,0.006,0.036,0.258,0.453,0.709,0,0,0.016,0.107,0.283,36
"371","37",0.298,0.495,0.846,0.928,0.979,0.006,0.032,0.26,0.487,0.719,0,0,0.033,0.108,0.321,37
"372","37",0.295,0.522,0.837,0.937,0.973,0.01,0.036,0.276,0.476,0.701,0,0.002,0.035,0.103,0.307,37
"373","37",0.3,0.497,0.826,0.946,0.98,0.009,0.031,0.246,0.498,0.714,0,0.001,0.03,0.104,0.3,37
"374","37",0.278,0.513,0.843,0.948,0.977,0.006,0.023,0.265,0.502,0.742,0,0,0.037,0.116,0.295,37
"375","37",0.333,0.506,0.831,0.944,0.972,0.007,0.031,0.265,0.495,0.719,0,0,0.025,0.12,0.307,37
"376","37",0.311,0.472,0.838,0.928,0.982,0.008,0.038,0.275,0.486,0.734,0,0.002,0.039,0.126,0.32,37
"377","37",0.337,0.522,0.852,0.933,0.983,0.007,0.039,0.247,0.482,0.699,0,0,0.024,0.121,0.287,37
"378","37",0.306,0.483,0.796,0.928,0.974,0.006,0.029,0.268,0.476,0.717,0,0,0.042,0.124,0.309,37
"379","37",0.311,0.496,0.83,0.929,0.973,0.005,0.038,0.24,0.475,0.721,0,0.003,0.033,0.119,0.291,37
"380","37",0.323,0.492,0.838,0.92,0.977,0.005,0.025,0.248,0.485,0.739,0,0,0.024,0.12,0.311,37
"381","38",0.302,0.503,0.837,0.942,0.983,0.007,0.032,0.241,0.492,0.754,0,0.002,0.029,0.114,0.331,38
"382","38",0.308,0.513,0.843,0.922,0.979,0.009,0.026,0.241,0.493,0.721,0,0,0.033,0.113,0.306,38
"383","38",0.314,0.538,0.843,0.942,0.982,0.007,0.027,0.274,0.523,0.76,0,0.001,0.032,0.138,0.304,38
"384","38",0.347,0.522,0.857,0.936,0.981,0.007,0.036,0.271,0.507,0.754,0,0,0.028,0.111,0.328,38
"385","38",0.318,0.518,0.842,0.946,0.981,0.009,0.038,0.27,0.507,0.731,0,0.001,0.033,0.131,0.321,38
"386","38",0.302,0.532,0.845,0.946,0.978,0.006,0.028,0.25,0.507,0.71,0,0.001,0.029,0.124,0.333,38
"387","38",0.333,0.483,0.819,0.941,0.98,0.004,0.043,0.257,0.492,0.766,0,0,0.033,0.133,0.337,38
"388","38",0.324,0.506,0.829,0.938,0.981,0.004,0.035,0.267,0.477,0.749,0,0,0.034,0.12,0.297,38
"389","38",0.341,0.534,0.856,0.938,0.98,0.006,0.035,0.253,0.507,0.744,0,0.001,0.033,0.133,0.321,38
"390","38",0.326,0.53,0.87,0.927,0.981,0.008,0.043,0.267,0.509,0.747,0,0,0.034,0.12,0.33,38
"391","39",0.336,0.521,0.846,0.943,0.986,0.002,0.029,0.274,0.535,0.736,0,0,0.03,0.132,0.332,39
"392","39",0.332,0.537,0.852,0.931,0.982,0.011,0.036,0.269,0.525,0.765,0,0.001,0.036,0.122,0.363,39
"393","39",0.323,0.495,0.859,0.946,0.987,0.002,0.032,0.3,0.515,0.764,0,0,0.049,0.153,0.323,39
"394","39",0.319,0.488,0.849,0.937,0.98,0.007,0.044,0.32,0.521,0.734,0,0.002,0.025,0.152,0.328,39
"395","39",0.344,0.53,0.842,0.951,0.984,0.009,0.043,0.297,0.52,0.752,0,0,0.042,0.139,0.337,39
"396","39",0.335,0.53,0.856,0.947,0.985,0.003,0.04,0.272,0.556,0.749,0,0,0.03,0.119,0.361,39
"397","39",0.295,0.499,0.85,0.942,0.983,0.003,0.041,0.292,0.521,0.767,0,0,0.039,0.138,0.327,39
"398","39",0.316,0.529,0.846,0.946,0.983,0.012,0.034,0.292,0.51,0.756,0,0.002,0.036,0.124,0.363,39
"399","39",0.327,0.508,0.861,0.95,0.98,0.007,0.042,0.304,0.535,0.736,0,0.003,0.032,0.125,0.334,39
"400","39",0.333,0.491,0.846,0.934,0.985,0.008,0.036,0.258,0.524,0.753,0,0.001,0.043,0.147,0.336,39
"401","40",0.328,0.518,0.861,0.942,0.98,0.005,0.03,0.305,0.56,0.758,0,0.003,0.043,0.137,0.365,40
"402","40",0.333,0.505,0.849,0.945,0.987,0.005,0.044,0.319,0.502,0.767,0,0.002,0.037,0.149,0.351,40
"403","40",0.338,0.51,0.849,0.939,0.983,0.007,0.044,0.296,0.535,0.753,0,0,0.04,0.145,0.351,40
"404","40",0.351,0.51,0.88,0.944,0.988,0.005,0.032,0.302,0.515,0.771,0,0,0.035,0.157,0.356,40
"405","40",0.331,0.508,0.86,0.948,0.99,0.012,0.045,0.266,0.536,0.766,0,0.002,0.046,0.149,0.372,40
"406","40",0.322,0.533,0.873,0.947,0.981,0.01,0.037,0.299,0.52,0.775,0,0.001,0.032,0.132,0.385,40
"407","40",0.334,0.54,0.875,0.949,0.989,0.008,0.038,0.313,0.564,0.756,0,0.002,0.038,0.152,0.36,40
"408","40",0.327,0.526,0.87,0.951,0.981,0.004,0.04,0.286,0.56,0.807,0,0.001,0.042,0.181,0.357,40
"409","40",0.346,0.535,0.863,0.944,0.982,0.004,0.053,0.288,0.52,0.75,0,0.001,0.048,0.153,0.361,40
"410","40",0.346,0.534,0.846,0.94,0.978,0.01,0.039,0.296,0.564,0.781,0,0.001,0.038,0.156,0.36,40
"411","41",0.313,0.583,0.85,0.937,0.994,0.012,0.032,0.312,0.529,0.789,0,0.001,0.044,0.175,0.39,41
"412","41",0.319,0.537,0.848,0.949,0.989,0.005,0.036,0.336,0.565,0.801,0,0,0.037,0.16,0.39,41
"413","41",0.356,0.537,0.869,0.969,0.984,0.005,0.037,0.309,0.55,0.799,0,0.001,0.056,0.165,0.385,41
"414","41",0.359,0.547,0.875,0.94,0.988,0.005,0.042,0.298,0.509,0.795,0,0.004,0.052,0.149,0.396,41
"415","41",0.333,0.567,0.847,0.944,0.989,0.005,0.028,0.272,0.566,0.782,0,0,0.043,0.139,0.379,41
"416","41",0.331,0.534,0.869,0.957,0.989,0.007,0.034,0.296,0.555,0.777,0,0.001,0.035,0.149,0.395,41
"417","41",0.336,0.529,0.871,0.942,0.982,0.011,0.032,0.304,0.562,0.784,0,0.001,0.045,0.154,0.365,41
"418","41",0.311,0.49,0.852,0.946,0.984,0.006,0.046,0.301,0.567,0.787,0,0.002,0.051,0.161,0.379,41
"419","41",0.337,0.518,0.869,0.954,0.99,0.007,0.037,0.32,0.552,0.762,0,0,0.046,0.151,0.366,41
"420","41",0.367,0.533,0.882,0.952,0.985,0.013,0.047,0.293,0.55,0.779,0,0.001,0.055,0.143,0.385,41
"421","42",0.375,0.541,0.875,0.958,0.989,0.006,0.042,0.308,0.584,0.801,0,0,0.047,0.172,0.383,42
"422","42",0.333,0.553,0.853,0.95,0.99,0.005,0.038,0.315,0.56,0.793,0,0,0.051,0.205,0.434,42
"423","42",0.367,0.547,0.871,0.954,0.988,0.011,0.035,0.309,0.551,0.815,0,0,0.055,0.168,0.416,42
"424","42",0.341,0.563,0.861,0.947,0.987,0.011,0.048,0.341,0.551,0.811,0,0.001,0.04,0.177,0.394,42
"425","42",0.343,0.58,0.876,0.945,0.991,0.009,0.052,0.322,0.583,0.813,0,0,0.047,0.178,0.4,42
"426","42",0.358,0.518,0.878,0.949,0.99,0.011,0.044,0.352,0.585,0.79,0,0,0.043,0.159,0.419,42
"427","42",0.337,0.525,0.855,0.948,0.986,0.013,0.055,0.312,0.542,0.791,0,0,0.048,0.182,0.394,42
"428","42",0.352,0.548,0.876,0.955,0.983,0.011,0.048,0.313,0.603,0.813,0,0,0.043,0.173,0.391,42
"429","42",0.34,0.563,0.875,0.951,0.99,0.014,0.046,0.313,0.556,0.788,0,0.001,0.053,0.173,0.401,42
"430","42",0.358,0.543,0.874,0.948,0.986,0.014,0.034,0.332,0.582,0.797,0,0,0.038,0.168,0.404,42
"431","43",0.383,0.565,0.891,0.966,0.984,0.007,0.04,0.334,0.609,0.817,0,0.001,0.052,0.188,0.414,43
"432","43",0.369,0.539,0.879,0.941,0.992,0.011,0.042,0.345,0.589,0.821,0.001,0.001,0.045,0.175,0.42,43
"433","43",0.352,0.567,0.885,0.957,0.991,0.005,0.048,0.319,0.581,0.801,0,0.002,0.055,0.174,0.42,43
"434","43",0.349,0.547,0.88,0.945,0.992,0.016,0.034,0.34,0.556,0.795,0,0.002,0.049,0.175,0.418,43
"435","43",0.339,0.559,0.847,0.953,0.987,0.013,0.05,0.346,0.606,0.803,0,0,0.058,0.205,0.45,43
"436","43",0.349,0.553,0.874,0.947,0.987,0.012,0.042,0.319,0.57,0.807,0,0,0.057,0.177,0.414,43
"437","43",0.333,0.566,0.859,0.949,0.986,0.008,0.043,0.296,0.559,0.793,0,0.001,0.041,0.196,0.406,43
"438","43",0.371,0.57,0.888,0.955,0.986,0.011,0.055,0.354,0.587,0.819,0.001,0.003,0.044,0.195,0.429,43
"439","43",0.339,0.552,0.855,0.965,0.99,0.011,0.054,0.338,0.581,0.792,0,0,0.06,0.191,0.432,43
"440","43",0.348,0.572,0.872,0.945,0.985,0.005,0.037,0.331,0.561,0.792,0,0.001,0.052,0.192,0.415,43
"441","44",0.361,0.588,0.898,0.96,0.99,0.01,0.036,0.339,0.61,0.8,0,0.002,0.053,0.225,0.456,44
"442","44",0.371,0.563,0.894,0.956,0.993,0.005,0.042,0.337,0.592,0.832,0,0.001,0.057,0.196,0.424,44
"443","44",0.368,0.591,0.886,0.956,0.992,0.007,0.046,0.346,0.6,0.821,0,0.002,0.059,0.202,0.415,44
"444","44",0.359,0.567,0.886,0.961,0.996,0.01,0.057,0.355,0.588,0.804,0,0,0.05,0.205,0.441,44
"445","44",0.328,0.588,0.873,0.96,0.986,0.006,0.041,0.369,0.583,0.819,0,0.001,0.068,0.209,0.446,44
"446","44",0.34,0.539,0.884,0.953,0.99,0.015,0.046,0.367,0.62,0.837,0,0,0.06,0.175,0.439,44
"447","44",0.331,0.584,0.866,0.955,0.994,0.008,0.043,0.35,0.573,0.804,0,0,0.05,0.191,0.428,44
"448","44",0.339,0.575,0.877,0.954,0.983,0.006,0.051,0.357,0.58,0.802,0,0,0.067,0.197,0.441,44
"449","44",0.382,0.561,0.889,0.973,0.991,0.012,0.041,0.342,0.61,0.854,0,0.001,0.051,0.2,0.478,44
"450","44",0.372,0.527,0.882,0.957,0.993,0.008,0.05,0.348,0.596,0.824,0,0.001,0.054,0.21,0.451,44
"451","45",0.386,0.573,0.892,0.974,0.991,0.01,0.058,0.348,0.614,0.83,0,0,0.061,0.204,0.464,45
"452","45",0.371,0.597,0.886,0.973,0.992,0.009,0.065,0.362,0.616,0.829,0,0,0.062,0.218,0.464,45
